title,author,full_link,like_count,cover_pic,author_img
去山姆不知道怎么买啤酒？看着一篇就够了！,姜麒今天喝什么,https://www.xiaohongshu.com/explore/6767f2dc000000000b00d1d3?xsec_token=AB6xSEGpg2xQbHNimDW9J3P-hh7VzwSbwSu4W209pw4Bk=&xsec_source=pc_search,1785,https://sns-webpic-qc.xhscdn.com/202503172207/35f5c8694900c42a01a1ebbb25e59a49/spectrum/1040g34o31bn6k9oi080g49g54kbdavvf4qtgb70!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/6220774dc357ab2eb1eb980b.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
地表最强重磅回归，单罐35元吊打百元尖货！,白猫精酿,https://www.xiaohongshu.com/explore/66a7b69b000000000503184b?xsec_token=ABo1Eei8JSlDjvGvtXIdf3Y9ULqAtgZffC4kZr0zx2cLQ=&xsec_source=pc_search,310,https://sns-webpic-qc.xhscdn.com/202503172207/7ebd7e42d21b5fdf8cd8a20e3ea39771/1040g008315rf94a71c6g5ogq6vk419gbun4r540!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/644c84f37cf83cd837e2fb7f.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
0️⃣失误啤酒选购清单✅️直接抄作业‼️,懂酒帝原创,https://www.xiaohongshu.com/explore/67d034a4000000002803d02f?xsec_token=ABrx7XiuncOp2JB7b_Hp0CMyCwKAxdqS5qUCNB__tsn6w=&xsec_source=pc_search,492,https://sns-webpic-qc.xhscdn.com/202503172207/173fd77c33d96481adb329e36c45f3d4/1040g2sg31et0jveu5u6g5pb5hin4frsphbcsun8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ae3533e6q505pb5hin4frsprnbme10?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
双12 | 酒已买好，我们什么时候聚一聚！,京A精酿啤酒,https://www.xiaohongshu.com/explore/675bb3460000000002034882?xsec_token=ABIQTd2dD22jrK_uWOo0hQjrwuXeFyLB7frfNBZ8rMo-0=&xsec_source=pc_search,85,https://sns-webpic-qc.xhscdn.com/202503172207/c9cef40062310d987a13efbc84817cf1/1040g00831bevmaqpg2d05o26skjg86dp89r0f5o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/63243ae68c8bb8ed73fd7cd1.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
便利店啤酒怎么挑？,Coco的喝酒日记,https://www.xiaohongshu.com/explore/6455c4900000000011013d78?xsec_token=ABK6dAhx_C5bSRsREFd3kyW2jK4yxh_S5D76uAEIfPeqE=&xsec_source=pc_search,2526,https://sns-webpic-qc.xhscdn.com/202503172207/56759ca1ff5231da8c2f5c29d5d05dae/1000g0082etpuhkigu0dg5oijsl9k15g2vcogd28!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313fbf81v04405oijsl9k15g2738kq3o?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
👀发现一款绝绝子的芒果小麦精酿啤酒,半度酒铺,https://www.xiaohongshu.com/explore/66c6e738000000001d01b290?xsec_token=ABAQIDiPWgNVGYgobe6vAFiz9L1vPVpO-d9cZlzcNUkeU=&xsec_source=pc_search,378,https://sns-webpic-qc.xhscdn.com/202503172207/34721b2df8e7e6467f6d442ba53ce6fe/1040g008316ptaetp0q505padol120bcvo0d64s0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/662a20d122da3c00012932d3.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
在朋友家喝到了我的人生啤酒🍺,MiaoWoo喵呜喵,https://www.xiaohongshu.com/explore/67090f49000000001a021d0b?xsec_token=AB2147IsS5R6JR2Wv-CrOb1rpP71tG8AtfG1FlJ6q7JEE=&xsec_source=pc_search,731,https://sns-webpic-qc.xhscdn.com/202503172207/46c6440acf02829f7ae4e2777fe4d2f8/1040g008318qh6ncd3k5g5p53pr343rekq1mf360!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/66e16c84a504f200011dd103.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
盒马好喝的啤酒分享 | 性价比就是王道,徐大头爱喝啤酒,https://www.xiaohongshu.com/explore/66a5cd5d000000002701c003?xsec_token=ABuyQd136i9I9FANht1l7Zgr1LqBFXKXasxxiMhJr5eBc=&xsec_source=pc_search,315,https://sns-webpic-qc.xhscdn.com/202503172207/31a1c1b75de77af3626ae16e188edd01/1040g2sg315pi0nci2o7g5n6k3lcllgkvgvmc9e8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3138veegog2505n6k3lcllgkvle7a5dg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
双十一囤酒攻略！6折喝遍国际金奖🍻,京A精酿啤酒,https://www.xiaohongshu.com/explore/6723a8cb000000003c015286?xsec_token=ABiaIXFIbCcTnZSN_k2MuFxLfxWOvcrHMof51Cq5n4RY8=&xsec_source=pc_search,209,https://sns-webpic-qc.xhscdn.com/202503172207/473a577833f33a98612ca94cec704000/1040g2sg319ke89iunebg5o26skjg86dpkgt1v80!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/63243ae68c8bb8ed73fd7cd1.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
我认为最好喝的啤酒,奔跑的小金,https://www.xiaohongshu.com/explore/667a501b000000001e013304?xsec_token=ABaHtKs9zZ5DZ6tHVJeQmei0we_nqZBIhNVOizB9nP_GY=&xsec_source=pc_search,2517,https://sns-webpic-qc.xhscdn.com/202503172207/e2b7ee9a2c5492cf1fe8947f8911a3b4/1040g2sg314f4go74m8c05nsegerg906di7o5nog!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dbt4k9sgk5g5nsegerg906dipogv0g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
夏日畅饮首选，喝着好像荔枝果冻一样的啤酒！,木木吨吨吨,https://www.xiaohongshu.com/explore/669f07d4000000000d00c4f4?xsec_token=ABNvLczXJPH4NhlDx8eKer6nSutw0CG-S_RXsxtCBFqhI=&xsec_source=pc_search,875,https://sns-webpic-qc.xhscdn.com/202503172207/28418263926c9abc4ed96a2d86b7e02c/1040g008315ivuc8c2o005orjk3i7rtc7pvq23l8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318st5uhq44005orjk3i7rtc7meqlmug?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
🔥高！温！预！警！夏日急救啤酒评测🍺,葡萄酒小皮,https://www.xiaohongshu.com/explore/6486ef520000000013030fe6?xsec_token=ABsIJSUBRYOiolUxDX3QdxOKfMfajywbq-y3jer0LHuLs=&xsec_source=pc_search,2065,https://sns-webpic-qc.xhscdn.com/202503172207/d432587125b534b8d3cd4f3d2eecfbd6/1000g0082ktrqmo8j400047k66aahghpn4nt4ph0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/65d766628d25be362f46ed6b.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
小红书果真没有骗人！果真是树屋的平替版！,丨老K精酿啤酒,https://www.xiaohongshu.com/explore/6719fd640000000021005b87?xsec_token=AB8Sw6zluxqO9UhjWHOKHuM8YsIEQVQX4BYD9Qx5rNg0w=&xsec_source=pc_search,27,https://sns-webpic-qc.xhscdn.com/202503172207/1e366934d4849c6ae850ba9769fcda88/spectrum/1040g34o319b0s5rllk0g451269m6ddfb6mvrpv0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/044a56a7-3df5-332b-8ff2-f3390a463003?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
啤酒界酒厂段位排行,酒精日记,https://www.xiaohongshu.com/explore/66b9b2880000000025031f61?xsec_token=ABnEq8a8bk5OnXreBYaDLzI6jS9ubvUw5VhLxP8CQkijY=&xsec_source=pc_search,229,https://sns-webpic-qc.xhscdn.com/202503172207/3a26fb81c08c7e9c5ae000525dbc8842/spectrum/1040g34o316d18uj20m0g5o8bl8a08kidfnrdnpo!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vd2g8ehm6d05o8bl8a08kidj8rgir0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
口粮啤酒三剑客！快乐源泉！,Foxy爱喝酒,https://www.xiaohongshu.com/explore/677e0811000000000203e139?xsec_token=ABzcc0PuiG3adxZAVuDeNpMRmlJcaC5qX6Eh8Bh1a8SH0=&xsec_source=pc_search,28,https://sns-webpic-qc.xhscdn.com/202503172207/3faa483dc36a2bcd0161c7c173747ce1/1040g2sg31ccon9050k7044dsp24s6uhn7fo52a8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312ftu3himk0044dsp24s6uhnhn63jvo?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
以上平价啤酒哪个更好喝呢？,柠檬没你萌,https://www.xiaohongshu.com/explore/67188c2a000000001b02dd2c?xsec_token=AB0438TtaGgXGwiruh7tBCioBofp1F3xNxa1R4DdK2ZJs=&xsec_source=pc_search,562,https://sns-webpic-qc.xhscdn.com/202503172207/112bc51ed5b11a565d66c14703c8b099/1040g0083199lbb0ul8005nkelqrg85qha2d5qig!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317t164g34a105nkelqrg85qhf4irp00?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
这么可爱的精酿，真的好喝吗？,but beer,https://www.xiaohongshu.com/explore/66b03d810000000025033d26?xsec_token=ABNb_aDJwfu4IwJbQHJRFiEhJl0RhXJrV8Gd6eIU2zifs=&xsec_source=pc_search,276,https://sns-webpic-qc.xhscdn.com/202503172207/5ca3d3a2bf8d71c7b2280ec313c27930/1040g2sg3163po2ga0s005phie7f0uaclrspu9l0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319vvoemumu005phie7f0uacliqnotrg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
好喝不踩雷的精酿啤酒分享,酒精日记,https://www.xiaohongshu.com/explore/67a40b0c000000002a00efc4?xsec_token=ABdJPzu-cTT-mqI_b3rqjYmGB9M2bPL-6niO3kER__NlQ=&xsec_source=pc_search,64,https://sns-webpic-qc.xhscdn.com/202503172207/8ef9dcb28378c6ca2db7601bf282210a/spectrum/1040g34o31dhsht090e505o8bl8a08kidhev0nn0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vd2g8ehm6d05o8bl8a08kidj8rgir0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
“一年的等待，结果三秒就喝完了。”,HOPSCRAFT立吞,https://www.xiaohongshu.com/explore/67c7e6ca000000002902777d?xsec_token=ABOP8_oppRZTQ7nJyJhruvj9UmDILhipfe9odWOxBBEVA=&xsec_source=pc_search,162,https://sns-webpic-qc.xhscdn.com/202503172207/7c03a99dbef7272f265db70ad6000550/notes_pre_post/1040g3k831eksum2pg8705n3jeet46fdj04opn1o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319l9g5de6s005n3jeet46fdjdld876g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
精酿啤酒式米酒包装：保鲜又高级酒推荐女生,生龙,https://www.xiaohongshu.com/explore/66810f44000000001f005bf3?xsec_token=ABONENvy_7xIbvn12Po2YSsY2i1WedAM-lx0ue64SMQek=&xsec_source=pc_search,311,https://sns-webpic-qc.xhscdn.com/202503172207/af8aa33cb50c0bc752e5ac52738def03/1040g2sg314lnbec46ecg5pgokhr5rc3p1bb7f18!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/07f519e4-82c6-3881-918d-ecf6b5ea5a81?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
闭眼都不怕入坑之德国小麦啤🤩,泊啤汇与酒,https://www.xiaohongshu.com/explore/6678ce7f000000001e0110f0?xsec_token=ABnwAugCFmxOsGPBJqTcGxnt02dBKH_ztGgK9s8h_q_7Y=&xsec_source=pc_search,799,https://sns-webpic-qc.xhscdn.com/202503172207/53f17282b0ccac379e0a863571a99a0e/1040g008314dleda162605p47pma4801us2hfeao!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30mtagjfp4g505p47pma4801upmkug00?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
无平替的高端啤酒❓辛巴赫凭的什么底气⁉️,辛巴赫精酿啤酒,https://www.xiaohongshu.com/explore/66f3cc02000000002c0143ba?xsec_token=ABi8wfITHpCqWnIwGcRFAxTJh6GIX4axeJO23QGeCOeto=&xsec_source=pc_search,23,https://sns-webpic-qc.xhscdn.com/202503172207/1dc8be4688e51e9bb1344886d9fb2766/1040g0083185orotq3u005o1l2ai0bh8b7c26kog!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/64a3848663e5210b511f0274.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
12款平价口粮精酿推荐,酒精日记,https://www.xiaohongshu.com/explore/675f9347000000000603d1c7?xsec_token=ABOA5wL-H3pf5DRUdEa9rwXJF_WDMnq4GQa_0r8iIgwJw=&xsec_source=pc_search,158,https://sns-webpic-qc.xhscdn.com/202503172207/4bbf50b43bf22e8251a3e8b69a72cd48/spectrum/1040g0k031bf0ubd404005o8bl8a08kida9tsep0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vd2g8ehm6d05o8bl8a08kidj8rgir0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
106 - 新营销｜啤酒消费趋势洞察报告知,阿符PPT（可接代做）,https://www.xiaohongshu.com/explore/65179703000000001f007b5f?xsec_token=ABhRKCSh34TO_PMwAqEct2sYIfYdQ6QmXdWE1whedxXNU=&xsec_source=pc_search,258,https://sns-webpic-qc.xhscdn.com/202503172207/943e005f2bc71be2fed024d7840b0e4d/1040g00830q410u62n460400q4geicvqeao30vf0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3163q927she50400q4geicvqenrkhu60?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
（上）30秒弄懂🔥世界🔟大啤酒巨头‼️,小酩说白酒,https://www.xiaohongshu.com/explore/67d3f48a000000001201cf7c?xsec_token=ABj2TvQnNio8j5IAtn5ToqApspbFY8mCga2-v6PWb8Das=&xsec_source=pc_search,7,https://sns-webpic-qc.xhscdn.com/202503172207/ab23bd3c3f4939356f9a7bf233662ee6/1040g2sg31f0lr2366ak05pacap6h1cqjksk9168!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311p5cmf3ge6g5pacap6h1cqj3sp38e8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
开工大吉｜道酿开工新果泥💞,道酿DaoBrew,https://www.xiaohongshu.com/explore/67a3472800000000180186cb?xsec_token=ABdK8Rp_RzP-cFUM0wbRwT1zEWTuoIi3c8ici-f1yNDx8=&xsec_source=pc_search,47,https://sns-webpic-qc.xhscdn.com/202503172207/f7d697c6f04365ed5937e358f7eb7dc4/1040g00831dh4lnu9gm5g5obiaptgjandnh2t5qo!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/65dfcf79bc47200a9ece2519.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
精酿啤酒｜2024年度表哥心中TOP10精酿啤酒,表哥的品酒日记,https://www.xiaohongshu.com/explore/67851a2b000000002002b55e?xsec_token=ABgnoTbmoRxjC9bUvtObTaChvpOLsO_pXuK9Ls-kr18FQ=&xsec_source=pc_search,155,https://sns-webpic-qc.xhscdn.com/202503172207/18bd1901126d871924b7746e221dbcf0/1040g00831cjlkho4h6005nmbmng0buu5viq5sd0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/64173b4e21048c00be5aa995.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
百威啤酒 品牌手册鉴赏,XL-Studio,https://www.xiaohongshu.com/explore/6478b9600000000011012fd1?xsec_token=ABj4R9DjP6Jao-9KCh1hGfpz6H3CxV6H5LH-UXxb-N1XE=&xsec_source=pc_search,189,https://sns-webpic-qc.xhscdn.com/202503172207/ddd0a0db7240a9a985a3a91398e47a17/1040g00830tgjp8u9ko6g5ompba70vk5k41n1r20!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/6429bfcf609ee59967b8c018.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
啤酒知识讲堂,啤酒说,https://www.xiaohongshu.com/explore/6744739d000000000702bfc6?xsec_token=ABhGmbfD7C7whJZdRZrCbvhtkv6I1W-PVc7RD4bzc6Z9Y=&xsec_source=pc_search,277,https://sns-webpic-qc.xhscdn.com/202503172209/6627625ee6727d62aee45ac5ad8fab35/spectrum/1040g34o31akh94p77i0g5ntalch091ps2e0ltlg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31alqc07v6u6g5ntalch091psfbp3bpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
挑花眼⁉️一张图告诉你精酿啤酒的八种风格,秋秋小姐姐聊酒,https://www.xiaohongshu.com/explore/6731c8290000000019016771?xsec_token=ABNl70XFb8ZOXdf4mfzVl1sK27ZiC_C1uGqaemNx-qL7M=&xsec_source=pc_search,38,https://sns-webpic-qc.xhscdn.com/202503172209/65920bde951d9aad14ccfdc428b45cf9/1040g00831a29tl6vnc005nsahmbg8e8vqfhrvho!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/653f55c0900e030001dbb61b.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
清新绿罐！Alivaria啤酒包装美到心动🍺✨,AI猫子,https://www.xiaohongshu.com/explore/67d3d4ce0000000009014a44?xsec_token=ABj2TvQnNio8j5IAtn5ToqAhL7q-uEgjIx1KKYK05fvwc=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503172209/b9c200b738e5f0d4f8d0b327f6878088/spectrum/1040g0k031f0huceals004a0ibd4qrrqrpug04v0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/67c510373460b901d2846f92.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
喝酒日记 ｜1分钟了解精酿啤酒及分类🍺,一只热的喝酒日记,https://www.xiaohongshu.com/explore/67669ba5000000001300f16a?xsec_token=ABxheAgL1s5mdNGqZ6uYTznt8WtZO1b-KoBifkMM2u2qE=&xsec_source=pc_search,685,https://sns-webpic-qc.xhscdn.com/202503172209/80953fb0b436706b7dc7f07e899cd501/1040g2sg31bmpg5j20udg5p1m0m451sjvifpk2co!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bghoglv0s605p1m0m451sjv96h1g0g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
【精酿啤酒探秘】2张图快速入门！,品酒师Luc,https://www.xiaohongshu.com/explore/6688fe12000000001f0064ca?xsec_token=ABEjnGf3xoHyAzXcGkSEkpyNLxIUI-iQXcvLwqf7zGlZc=&xsec_source=pc_search,3386,https://sns-webpic-qc.xhscdn.com/202503172209/24ce20fccfc693d84f4093e21423dc71/1040g2sg314tf89e0gm6g4a7bn3ok1h8t3efidu0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30neaf3vjmm6g4a7bn3ok1h8t10jtdh0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
选啤酒这样认准配料表,靖靖不静,https://www.xiaohongshu.com/explore/66a06bf20000000003026d04?xsec_token=AB-Mr4VHyub72HfYorjof-dhj4bptWCWQbe066W6NCumE=&xsec_source=pc_search,312,https://sns-webpic-qc.xhscdn.com/202503172209/0483c118045e0fe2184595af032814fb/1040g2sg315kbdfdd2o7049uu0gf64iv9apqggho!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313s6pcg0hk6g49uu0gf64iv9kvrndko?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
